"country","state","respondentId","surveyStatus","studyId","title","Q1","Q2","Q3","Q4","Q5","Q6-1","Q6-2","Q6-3","Q6-4","Q6-5","Q6-6","Q6-7","Q6-8","Q6-9","Q6-10","Q7","Q8-1","Q8-2","Q8-3","Q8-4","Q8-5","Q9-1","Q9-2","Q9-3","Q9-4","Q9-5","Q9-6","Q9-7","Q9-8","Q9-9","Q9-10","Q10","Q12-1","Q12-2","Q13","Q16-1","Q16-2","Q16-3","Q16-4","Q16-5","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q11","Q14","Q15","wave"
"GB","Essex","9485c8b7-c97e-cbeb-3735-af9e8578a388","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","4","4","1","1","11","11","3","11","2","11","11","11","11","1","1","4","5","3","2","11","11","11","11","3","1","11","11","2","11","1,2","2,11","2,11,12","2,11","4","5","3","2","1","1","1","1","repeat hand sanitisation, washing hands and face, strict social distance","2","1","3","2","how effective is each countrys approach?","4",,,"non_us1"
"IT","Napoli","7c3922f8-13b6-9115-e9a1-90de9d304bb5","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","1","1","3","2","11","2","11","11","11","11","11","3","11","1","2","4","3","2","1","5","11","11","3","11","11","11","11","1","2","11","1,2","1,4,7","2,5,12","2,6,10","3","2","4","1","5","2","3","1","isolation","2","2","2","2","none","3",,,"non_us1"
"IT","Pavia","e97ddd57-4d32-22fa-7e15-c5c341be209d","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","4",7,"7","6","4","11","3","11","11","11","11","11","2","1","11","3","5","4","3","2","1","11","11","11","11","11","1","3","11","2","11","3","15","15","2,4,5,7,8,13,14","1","2","5","3","4","1","1","1","Mask,disinfection,gloves,","1","1","4","1","No",,,,"non_us1"
"IT","Messina","40cf7e80-ce7b-78a1-753a-372aad18db1d","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","6","6","2","1","11","11","11","2","11","3","11","11","11","1","1","4","5","3","2","2","3","11","11","11","11","11","1","11","11","3","15","2,4,7,8","15","2","4","3","5","1","1","1","1","disinfecting mobile phones - washing hans upon return home - ","2","3","1","3","availability of PPE",,"5,6","1","non_us1"
"ES","Barcelona [Barcelona]","a4009cbe-8c48-bef3-d443-6913cc41136b","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","5","5","3","11","11","11","3","1","11","2","11","11","11","1","3","4","2","5","1","3","11","11","2","1","11","11","11","11","11","3","15","15","2,8","5","4","1","2","3","4","3","1","-","3","2","2","2","-",,,,"non_us1"
"IT","Verona","2af99184-659f-3336-efc5-7016730262a2","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","2",0,"2","2","1","1","11","2","3","11","11","11","11","11","11","2","1","3","4","2","5","11","11","2","11","11","3","11","11","1","11","3","4","4,5,8,9,13","4,5,8","4","5","2","3","1","4","4","1","Isolation, social distancing, hygiene","3","1","3","2","Testing criteria, hospitalization criteria (nursing homes, hospices, etc)",,"4,5,6","1","non_us1"
"ES","Asturias","72e92935-e6d3-9e90-6f2a-2cc0c35e489d","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","4","4","2","3","11","11","1","11","2","11","11","11","11","2","3","4","2","1","5","11","3","1","11","2","11","11","11","11","11","1","15","2,3,4,5,7,8,12,13","2","2","5","3","4","1","1","1","1","social distance","2","1","1","2","none","2","6","5","non_us1"
"GB","Aberdeen City","3899b4f8-97ef-abca-d968-7b4ccc4644af","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","4","6","7","4","2","11","3","1","11","11","11","11","11","11","1","1","3","4","2","5","11","1","11","11","2","11","11","3","11","11","2","15","15","15","2","4","5","3","1","2","2","1","Isolation ","3","2","2","2","No","3",,,"non_us1"
"ES","Madrid","1a2158d3-5623-c1dc-a345-88e013e87ece","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","3","1","1","2","11","11","1","11","11","11","3","11","11","4","4","3","5","2","1","11","11","11","11","1","3","11","11","2","11","2","1,2,7,8","1,2,7,8","2,7,8","2","3","1","5","4","1","1","1","lavado de manos y mascarilla","1","1","1","1","none","3","3,4,5,6","2","non_us1"
"FR","Puy-de-Dôme","3f1042f0-8f47-645a-3123-5720f337cbd8","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","4","4","2","1","11","2","11","11","11","11","11","3","11","2","5","1","4","3","2","11","11","11","1","11","2","11","3","11","11","1","15","2,4,8","2,8,13","5","1","3","4","2","1","1","1","hydro-alcoolic gel","3","2","2","1","test of serology ?","2","6","6","non_us1"
"FR","Seine-Maritime","89ec6b19-47bf-95fa-8b67-66e4daf0976a","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","3","5","2","1","11","11","11","11","3","11","11","2","11","2","2","1","4","5","3","11","2","11","11","11","1","11","11","3","11","3","4,5,7","8,15","15","2","5","4","1","3","3","3","1","Confinement","4","1","1","2","Nothing",,"5","2","non_us1"
"ES","Barcelona [Barcelona]","cbcbd248-0499-e1c7-e988-748dcf1a5bca","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","4","4","2","1","11","3","2","11","11","11","11","11","11","2","2","1","3","5","4","11","11","11","3","1","11","11","11","2","11","1","2,4,7,8","2,4,7,8","7,8","4","5","3","2","1","1","2","1","Limpieza ","3","1","2","1","No","3","5,6","1","non_us1"
"GB","Kent","56e7e1cd-df67-01b4-a862-eabd59bc7c9e","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","4","7","6","2","3","11","11","11","2","1","11","11","11","11","1","2","1","5","4","3","11","3","2","1","11","11","11","11","11","11","3","15","1,2,4,7,8","15","4","5","2","1","3","1","1","1","Social distancing, Hand washing","1","1","2","3","To find cure soon",,"2","5","non_us1"
"DE","Nordrhein-Westfalen","1cd231f6-93d1-b929-269c-4fab05bdf9b6","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","6","6","2","1","2","11","11","3","11","11","11","11","11","2","5","3","2","4","1","11","3","11","1","11","11","11","11","2","11","1,2","15","15","15","4","5","3","2","1","1","1","1","Washing hands","2","2","1","2","Nihil ","3",,,"non_us1"
"IT","Massa-Carrara","14176b5d-f7e9-6f3d-1a3f-a537dcb1ed15","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","5","5","1","11","11","1","2","11","3","11","11","11","11","1","2","1","5","4","3","11","11","11","11","3","1","11","2","11","11","3","15","15","15","3","5","4","1","2","2","2","1","NO CONTACT WITH OTHER PEOPLE","3","1","1","2","NONE",,,,"non_us1"
"ES",,"b13818f5-c080-aee3-685a-38988e20a18f","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","5","7","3","11","11","1","11","3","2","11","11","11","11","1","4","3","1","5","2","11","3","11","11","2","1","11","11","11","11","1,2","2,4,7,8","13","7,8,13","5","4","3","1","2","1","1","1","Frequent hand washing, changing work clothing, frequent cleaning of surfaces","2","1","2","2","Vaccination","2","6","1","non_us1"
"IT","Perugia","21dd42df-c875-acc8-35ac-856438c46a82","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","6","6","3","2","11","1","11","11","11","11","11","11","3","1","3","1","4","5","2","1","11","3","2","11","11","11","11","11","11","3","4,9","4,9","14","1","3","5","2","4","1","2","2",,"2","2","2","2","yes, it is important to know how many medical doctors are affected form the Covid-19 infection",,,,"non_us1"
"IT","Lecce","7ab54c61-77d6-d880-cc41-5edaa00c400a","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","2",0,"5","5","2","2","3","11","11","11","1","11","11","11","11","1","1","2","4","5","3","2","3","11","11","11","11","1","11","11","11","3","4,8,9","1,2,4,7,8,9,12,13,14","4,13","3","5","1","2","4","1","1","1","Increase Distance between members,increase igienic rules,avoid to go out without a good motivation","2","2","2","1","Not",,"5","5","non_us1"
"GB","Norfolk","b81c1a89-1a9b-5878-0c6c-8a72d5879aae","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","5","4","3","11","11","11","1","11","2","11","11","3","11","1","1","3","2","5","4","2","1","11","3","11","11","11","11","11","11","3","15","15","15","4","5","3","2","1","4","4","2",,"3","2","3","1","nil",,,,"non_us1"
"ES","Granada","07d65f8f-a523-a5cb-c051-dac62dc6c841","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","4","5","4","1","11","3","11","11","2","11","11","11","11","1","1","3","5","4","2","11","1","2","11","3","11","11","11","11","11","3","15","15","15","2","4","3","5","1","1","1","1","partial isolation","2","1","1","2","No",,,,"non_us1"
"IT","Roma","6b76a1b6-64d0-a196-4f8e-fe7b142d6cdd","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","2",0,"1","5","2","11","11","11","11","11","3","11","1","2","11","1","2","4","3","5","1","11","1","11","3","11","11","11","11","2","11","2","4,8","4,6,8","4,8","3","5","2","1","4","3","1","1","evitato contatti personali","4","2","3","2","quanto sono credibili e scientifici i dati forniti dalle istituzioni ?","2","5","4","non_us1"
"IT","Napoli","1c6295d9-e4d1-5438-d2a3-13542b7043f4","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","6","6","2","11","11","11","11","2","11","11","1","11","3","1","2","5","4","1","3","11","2","11","11","3","11","1","11","11","11","3","3,4,5,6","15","3,4,5,6","4","5","1","2","3","2","2","1","social isolation","2","1","1","2","no",,,,"non_us1"
"GB","Lancashire","37c9790f-3ff8-3db7-76a4-f48c494cfb72","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","3","3","1","2","3","11","11","11","1","11","11","11","11","1","4","2","1","5","3","11","11","2","11","11","1","11","11","3","11","1,2","2,5,6,9","2,5,9","3,4,5","2","4","3","5","1","2","2","2",,"2","2","2","1","Nil","2",,,"non_us1"
"ES","Asturias","29fef2e5-411a-19f3-2f11-2e4de2b3f82d","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","4",7,"3","3","2","11","11","11","3","11","2","11","1","11","11","3","2","1","4","5","3","11","11","11","1","3","2","11","11","11","11","3","15","15","15","5","4","3","1","2","2","2","1","guardar distancia y no visitat","2","2","2","2","gracias ",,,,"non_us1"
"GB","Essex","5db2519c-b138-19c3-47de-158eb13c3efd","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","4","6","7","2","2","11","11","3","11","1","11","11","11","11","1","1","2","4","5","3","11","1","11","11","2","3","11","11","11","11","3","15","15","15","2","5","4","3","1","2","1","2",,"3","2","3","2","accurate and detailed statistics : number tested, number of positive tests, number of hospitalizations, number of deaths by age group, number of recovered by age group, same statistics specific to healthcare workers",,,,"non_us1"
"IT","Verona","5bbd7360-b862-6418-6189-c6ed2309847b","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","5","5","2","2","11","11","11","1","11","11","3","11","11","2","1","5","4","2","3","1","2","11","11","11","11","11","3","11","11","2","1,2,4,8,13","1,2,4,8,13","7,8,13","1","2","3","4","5","2","2","2",,"2","1","2","2","no","2","5,6","4","non_us1"
"IT","Perugia","61cf2a71-354c-c58d-3de0-c76886a5ebf1","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"5","6","1","11","11","1","2","11","11","11","11","11","3","3","5","2","3","4","1","11","1","11","3","11","11","11","11","11","2","2","4,7","4,7,8","8","5","2","1","4","3","1","1","1","Isolation","1","1","2","1","No","6","5","4","non_us1"
"IT",,"85fa71bd-bdbe-3f74-8040-2467b07f28a8","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","4","4","3","11","11","11","1","3","11","11","2","11","11","1","1","4","2","5","3","11","11","11","2","1","11","11","11","11","3","1,2","2,4","1,4,8,14","2,4","4","5","3","1","2","2","1","2",,"3","2","2","2","niente grazie","2","5","1","non_us1"
"IT","Napoli","65803a30-5e91-e7d7-1d9b-ea1a2e90df36","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","5","5","2","2","11","1","11","11","3","11","11","11","11","1","5","3","4","2","1","11","1","2","3","11","11","11","11","11","11","3","2,3,4,5","2,4,5,8,13","2,4,8","3","4","2","5","1","2","1","1","visiera ,guanti,mascherine ,tute","2","2","3","1","no",,"3","1","non_us1"
"GB","Cheshire East","97c62f8f-6262-cd0d-af95-b86dce4c798e","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","6","6","2","1","11","11","3","11","2","11","11","11","11","1","3","1","5","2","4","11","3","2","11","11","1","11","11","11","11","3","15","15","15","3","4","2","5","1","1","1","1","Hand washing","3","2","1","2","none",,,,"non_us1"
"IT","Taranto","a3b7bcd6-2faf-c86e-d853-d291ae292c7f","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","4",7,"3","3","1","11","11","1","11","11","2","11","3","11","11","2","5","3","4","2","1","11","11","11","1","3","11","11","11","11","2","2","2","7","2,3,7","3","5","4","2","1","3","2","1","c","1","1","1","2","n","4",,,"non_us1"
"FR","Bas-Rhin","639a41c7-ab9c-6b41-c62b-dabb86c648c6","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","4","4","3","1","11","3","11","11","2","11","11","11","11","1","3","1","5","4","2","11","11","11","1","3","11","11","11","2","11","3","2,3,5,9,10","15","2,3,5,10","3","5","2","4","1","1","1","1","no kisses, use CYPRES EPS , ","2","3","2","2","no",,,,"non_us1"
"ES","A Coruña [La Coruña]","16f24bbc-6726-b964-eed9-f0ac2f7d9d8d","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","1","5","5","3","1","11","11","3","11","2","11","11","11","11","2","5","1","3","4","2","11","11","11","11","2","11","11","11","1","3","3","15","4,7,8,12,13,14","8,13","5","4","3","2","1","2","1","1","Social distancing","1","1","2","1","No",,"5,6","2","non_us1"
"DE","Bayern","7ac415c1-5823-0bfb-5a9d-c5b5c953a2ee","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","3","1","4","11","11","11","3","1","11","11","11","11","2","4","1","2","3","4","5","11","2","11","11","1","11","11","11","11","3","1,2","2,3,4,5,8","14","2","3","5","1","4","2","4","4","2",,"4","2","1","1","no","3","6","1","non_us1"
"GB","Newcastle upon Tyne","299ac65e-64c1-f3c0-dfd9-fc5847bb2c1d","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","6","6","3","2","11","3","11","11","1","11","11","11","11","2","1","3","4","5","2","11","1","11","11","3","11","11","2","11","11","3","15","15","15","1","5","3","4","2","2","1","1","Ensuring that my clothes from work are kept separately and washed each day.","2","1","2","1","Nil, thank you",,,,"non_us1"
"GB","Bristol, City of","e3aea057-a95e-5993-1fe5-6a63aada8f25","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","4","4","2","11","11","2","3","11","1","11","11","11","11","1","3","4","5","1","2","1","3","11","11","11","11","11","2","11","11","3","15","15","15","5","4","2","3","1","2","2","2",,"3","2","2","2","no",,,,"non_us1"
"ES","Valladolid","8afb3636-59bd-d5ac-0d5e-c707cb999921","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","2","2","5","2","11","11","11","2","11","1","11","3","11","11","1","1","3","4","5","2","11","2","11","11","1","11","11","3","11","11","3","3,4","2,8","4","4","5","3","2","1","2","2","1","Mid isolation ","3","2","2","1","No",,"3","2","non_us1"
"ES","Vizcaya","412ab09f-a0dc-88fe-1415-ab264d69770a","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","3","6","6","3","11","11","11","1","11","2","11","3","11","11","1","1","2","4","3","5","11","2","11","11","1","11","11","11","3","11","2","4,5,8","7,12,13,14","4,8,12","5","4","3","1","2","1","2","1","Crear myself and my clothes. Get at home. Use my own car","2","2","2","1","Nothing","3","2,5,6","1","non_us1"
"IT","Rimini","3f578c54-ae3a-7fb1-ccb8-06f9d379d188","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","2",0,"3","4","1","11","11","3","1","11","11","11","2","11","11","1","3","4","2","5","1","11","11","11","1","3","11","11","2","11","11","1","2,4,8,10","2,4,7,8,13,14","4,8","5","4","3","2","1","3","3","2",,"2","2","3","1"," no","3","3,5","dose of 600 mg(200 X 3)","non_us1"
"ES","Asturias","62291b30-939c-6c32-1420-26a189ba6199","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","3","1","3","3","2","1","2","11","3","11","11","11","11","11","11","3","1","2","4","5","3","11","11","11","3","1","11","11","11","2","11","1,2","4","2,4,8","2,4,8","4","5","1","3","2","1","1","1","Some distancing, more cleaning and desinfection measures. Avoid close contact.","2","2","1","1","No","2","4,6","1,6","non_us1"
"IT","Messina","da6ff6a2-72f4-07ac-7caf-148577d87871","Completed","f4bae33d-f92a-4bf5-af52-d83b0b6b2468","Share your opinions & medical knowledge on COVID-19","1",-1,"2","3","2","2","3","11","11","11","11","11","1","11","11","3","1","3","2","5","4","2","11","11","1","11","11","11","11","3","11","1","3","4","6","2","1","5","4","3","2","2","1"," non so","2","2","2","1","non so","3",,,"non_us1"
