"country","specialty","state","respondentId","surveyStatus","studyId","title","Q1","Q2","Q3","Q4","Q5-1","Q5-2","Q5-3","Q5-4","Q5-5","Q6","Q7","Q8","Q15","Q16","Q17","Q18","Q19","Q20","Q22","Q24-1","Q24-2","Q24-3","Q25","Q26","Q23","Q9","Q10-1","Q10-2","Q12-3","Q12-4","Q12-5","Q12-7","Q12-9","Q14","Q21","Q12-2","Q12-10","Q11","Q12-1","Q12-6","Q12-8"
"MX","Cardiology","Neuquén","2f5f508a-71c5-4e4e-b5cd-5a51b69d297b","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","3","2",,,,,,"2","5",,,"2","2",,"3,4,5","1","1","1","1","2","3","1",,,,,,,,,,,,,,,,,
"MX","General Practice (GP)",,"6fc8f275-518d-4e27-b9ac-f5725f063f8a","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","2","1","Hidtoxicloroquina",,,,,"1","5",,,"1","1","4","6","1","1","1","1","1","3","1",,,,,,,,,,,,,,,,,
"MX","Pulmonology/Respiratory Medicine","Ciudad Autónoma de Buenos Aires","32c7b774-922b-4e9a-b157-3be8707df010","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","3","1","Cloroquina",,,,,"1","5",,,"2","2",,"7","1","1","2","3","3","6","1",,,,,,,,,,,,,,,,,
"MX","Diabetology","Corrientes","1d96fd2c-b21b-44da-9d93-a1cce3529cf9","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","6","1","Retrovirales","Inmunosiprrsores",,,,"1","5",,,"3","2",,"4","1","1","3","3","3","4","1",,,,,,,,,,,,,,,,,
"MX","Allergy & Immunology",,"68ad3a6b-a37f-4493-9866-1d727b070560","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","2",0,"2","1","equipos de respiracion mecanica",,,,,"1","5",,,"2","2",,"3,6","1","1","2","1","2","3","1",,,,,,,,,,,,,,,,,
"MX","Cardiology","Buenos Aires","7e3958cf-4367-49b7-a42b-92b733f61a4c","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","7","2",,,,,,"3","5",,,"1","1","5","7","1","1","1","1","1","6","1",,,,,,,,,,,,,,,,,
"MX","Pulmonology/Respiratory Medicine",,"fdcefae4-f2c2-464c-a4b6-2deb5fd05d23","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","3","1","Hidroxicloroquina ","Plasma con anticuerpos ",,,,"1","5",,,"1","1","3","3","1","1","1","1","3","3","1",,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology - Gynecology","Ciudad Autónoma de Buenos Aires","2ff0c659-1f55-4138-96cf-f7dafc22355f","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","3","1","Soy jubilado Sin embargo leo estudio y trato de informarme lo más Veo pacientes  fuera de las instituciones  oficiales",,,,,"2","5",,,"1","1","1","6","1","1","1","1","3","3","1",,,,,,,,,,,,,,,,,
"MX","Allergy & Immunology","Ciudad Autónoma de Buenos Aires","bd0a700c-bc0e-41f2-b468-b77942acf581","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","3","1","No estoy actualmente por haberme jubilado como jefe de Servicio de Medicina Respiratoria.Solo trabajo en la actividad privada.Asi que desconozco la situación actual.",,,,,"1","1","4","3","2","2",,"7","1","2","1","1","2","6","1","1",,,,,,,,,,,,,,,,
"MX","Cardiology","Córdoba","57391feb-ddfd-4c32-91f8-ffc0cb568e2e","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","2","2",,,,,,"2","5",,,"2","1","2","3,5,6","1","1","3","2","3","3","1",,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology - Obstetrics - Maternal-Fetal Medicine/Perinatologist","Ciudad Autónoma de Buenos Aires","f04ee529-0dad-49a5-8cf9-d9ae4cc6c2dd","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","7","1","Hidroxicloroquina","Azitromicina",,,,"1","5",,,"1","1","5","7","1","1","1","1","1","6","1",,,,,,,,,,,,,,,,,
"MX","Pediatrics (excluding surgery)","Córdoba","2d7a0f1e-6aa3-4d00-b7a1-de04efaff569","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","6","1","Elementos de proteccion",,,,,"1","5",,,"1","1","5","6","1","1","2","2","2","3","1",,,,,,,,,,,,,,,,,
"MX","General Practice (GP)","Santa Fe","64e53eab-b8d3-49c2-90c5-de7ada1039cb","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","5","1","Hidroxicloroquina","Ritonavir-lopinavir",,,,"3","5",,,"2","1","4","Charlas, algunos epp","2","1","2","2","1","6","1",,,,,,,,,,,"1",,,,,,
"MX","Otolaryngology (ORL / ENT)",,"570e3f90-d72e-468f-9532-41695165dc71","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","2","1","Hidroxicloroquina","Antivirales","Anticuerpos monoclonales",,,"1","5",,,"1","1","1","6","1","1","1","1","1","4","1",,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology",,"6d263dfa-dff2-40a2-a7a0-7985696efc45","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","1",-1,"3","1","No estoy en institución ","No estoy en institucion",,,,"1","5",,,"1","1","3","1","1","1","1","1","1","4","1",,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology - Gynecology","Ciudad Autónoma de Buenos Aires","6967f526-c10e-4697-8d36-47b7c3f51954","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","4","1","Hidroxicloroquina","Azitromicina","Retrovirales","Vacuna cuádruple cepa 2020","Desconozco ","1","5",,,"1","2",,"1,3,5,Licenciamos empleados de riesgo ","1","1","3","3","3","3","1",,,,,,,,,,,,,,,,,
"MX","Cardiology",,"b31fcad4-af2e-44fc-a408-e59aa64f6cc1","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","1","2",,,,,,"2","5",,,"1","2",,"7","2","1","3","3","3","6","1",,,,,,,,,,,"1",,,,,,
"MX","Obstetrics & Gynecology - Gynecology",,"9ae25355-0756-4165-aa1a-4e8cb328deea","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","4","1","hidroxicloroquina",,,,,"1","5",,,"1","1","5","3","1","1","1","1","2","4","2",,,,,,,,,,,,,,,,,
"MX","Pediatrics (excluding surgery)","Neuquén","f56c45d5-1979-4201-b1d9-7291b461522f","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","6","1","paracetamol",,,,,"1","5",,,"1","2",,"3","1","1","3","3","3","3","3",,,,,,,,,,,,,,,,,
"MX","Radiology",,"fbcce191-3969-4430-92c4-b12c01607217","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","7","1","ANTIVIRALES",,,,,"1","5",,,"2","2",,"1,3,5","1","1","3","3","3","5","1",,,,,,,,,,,,,,,,,
"MX","Pediatric Surgery",,"cc794550-9d31-4060-87ef-e69ba9bb6bc7","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","2","2",,,,,,"1","1","3","4","3","2",,"4","1","2","2","1","1","4","2","2",,,,,,,,,,,,,,,,
"MX","Cardiology","Buenos Aires","6a253dcb-a500-41b3-9686-e2851d7811f9","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","7","1","Remdesivir",,,,,"2","5",,,"1","2",,"3,5,6","1","1","1","2","1","6","2",,,,,,,,,,,,,,,,,
"MX","Cardiology","Entre Ríos","c779eb3d-eaca-4ec7-8ef4-e478a7966144","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","7","1","Ivermectina","Azitromicina ",,,,"1","1,3","4","4","1","1","4","7","1","2","3","3","3","6","1","5","1","3,4","3,4,9","2","2","1","3","3","1",,"2","1",,"1","2","3"
"MX","General Practice (GP)","Ciudad Autónoma de Buenos Aires","8078c55a-3cc8-4d16-a98b-bb8a338e506a","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","5","1","Hidroxicloroquina ","Azitromicina ","Inmunomodulares ","Remdesivir "," Oseltamivir","2","5",,,"1","2",,"7","1","1","3","3","2","3","1",,,,,,,,,,,,,,,,,
"MX","Cardiology","Buenos Aires","a77c4459-1b65-4c22-bfc0-b7e90df49a47","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","4","1","Aún no tuvimos ningún caso",,,,,"1","5",,,"2","2",,"1,2,3,4,5","1","1","2","1","2","6","1",,,,,,,,,,,,,,,,,
"MX","Oncology - Medical Oncology","Ciudad Autónoma de Buenos Aires","551c33b2-cd35-4efc-9e6a-bcb32e610584","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","5","1","Hidroxicloroquina",,,,,"1","5",,,"1","2",,"1,4,5,6","2","1","3","3","3","5","1",,,,,,,,,,,"1",,,,,,
"MX","Pediatrics (excluding surgery)","Buenos Aires","4ce7bc1e-45e0-46d6-86e5-cb3d5ced7a64","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","6","1","Kaletra ",,,,,"3","5",,,"1","2",,"6","1","1","1","1","1","4","1",,,,,,,,,,,,,,,,,
"MX","Pediatrics (excluding surgery)","Distrito Federal","4a150767-e8a8-4e59-90ef-930171ff98ef","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","6","1","Hidroxicloroquina","Azitromicina",,,,"1","5",,,"1","2",,"1","1","1","3","3","3","3","3",,,,,,,,,,,,,,,,,
"MX","Infectious Diseases",,"0cad44a8-97da-4fce-b4be-588f54781ead","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","4","1","HIDROXICLOROQUINA ",,,,,"1","1","3","5","1","2",,"1,2,3,6,EN EL HOSPITAL QUE TRABAJO SE IMPLEMENTO UN AREA APARTE CON  SECCIOBES DE ASILAMIENTO   Y FILTRO DE LAS ENFEREMEDADES  DE VIAS RESPIRATORIAS  CON SOSPECHA SW COVID 19 Y SE REUBICAN A LOS  HOSPITALES DE CONCENTRACION DE REQUERIR HOSPITALIAZACION O A SU DOMICCULIO A AISLAMIENTO ESTRICTO DOMICILIARIO","1","1","3","3","3","5","3",,,,,,,,,,,,,,,,,
"MX","Internal Medicine","Morelos","679c498a-c2f6-4d69-b266-6abb4e0ad771","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","1","1","Plaquenil 200 mg (sanofi)"," peramivir "," baloxavir","oseltamivir",,"1","1","4","4","2","2",,"1,2,3,5","1","1","1","1","1","3","2",,,,,,,,,,,,,,,,,
"MX","Anesthesiology","Jalisco","26b07f83-da77-4e1d-889e-6213302bcf09","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","4","1","Antiviralres en general","Cloroquina ",,,,"1","5",,,"2","2",,"1","1","1","1","1","1","4","3",,,,,,,,,,,,,,,,,
"MX","General Practice (GP)","Nuevo León","a3f3511a-e637-4fac-b17a-08da3f390db5","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","6","6","2",,,,,,"3","5",,,"1","1","4","1,2,3,5,6","1","2","1","1","1","4","1","1",,,,,,,,,,,,,,,,
"MX","General Practice (GP)","Zacatecas","ab567eb8-a65c-40e4-b539-4ee21109cfaa","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","2","1","Hidroxicloroquina",,,,,"1","5",,,"1","2",,"7","1","1","2","2","2","3","3",,,,,,,,,,,,,,,,,
"MX","General Surgery","Distrito Federal","684008a9-6362-4a8c-ab6d-d143d946c013","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","3","1","Paracetamol",,,,,"1","5",,,"1","2",,"1,3","2","1","3","3","3","3","1",,,,,,,,,,,"1",,,,,,
"MX","Anesthesiology","Distrito Federal","eb49e3fe-850d-4da7-a472-16148af3ea95","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","3","1","Hidrocloroquina",,,,,"2","5",,,"1","2",,"7","1","1","3","3","3","5","2",,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology - Gynecology","Jalisco","ac414081-4b63-48a6-aec8-1aef93c777fa","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","6","1","Cloroquina","Hidroxicloroquina",,,,"1","1","3","1","2","1","5","3","1","1","1","1","1","6","2",,,,,,,,,,,,,,,,,
"MX","General Surgery","Sinaloa","7f353923-c7df-48d2-8184-0d2d9a6298c4","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","6","1","Cloroquina",,,,,"1","1","3","4","1","1","3","3","2","1","2","2","2","6","3",,,,,,,,,,,"2",,,,,,
"MX","Obstetrics & Gynecology","México","73d199f9-c521-4261-80ba-0b5c81831345","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","4","1","Corticoides",,,,,"1","1","3","3","1","2",,"7","1","1","1","1","1","5","1",,,,,,,,,,,,,,,,,
"MX","Pediatrics (excluding surgery)","Distrito Federal","d5f6adbe-c1e4-4067-b60b-5eef74130d53","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","2","1","hidroclorotiazida",,,,,"1","5",,,"1","1","4","7","1","1","2","2","2","4","1",,,,,,,,,,,,,,,,,
"MX","General Practice (GP)",,"5e7174c1-a8de-4ffa-b029-9a363b2e52d4","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","5","2",,,,,,"1","5",,,"2","2",,"Al momento no doy consulta","1","1","1","1","1","6","2",,,,,,,,,,,,,,,,,
"MX","Internal Medicine","Distrito Federal","316d3a4e-1f29-4be7-b4de-a7b7aab78457","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","3","1","Hidroxicloroquina",,,,,"3","1","3","4","2","2",,"3","1","1","3","3","3","3","1",,,,,,,,,,,,,,,,,
"MX","Geriatric Medicine","Distrito Federal","cb5e56c8-c6df-45fb-b212-2b66c46d5fd2","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","5","2",,,,,,"1","5",,,"2","1","4","1,3,6","2","2","3","3","3","5","1","4",,,,,,,,,,"1",,,,,,
"MX","Pathology","Jalisco","cbf53c43-1db4-475f-9c77-47d43f85f7ee","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","4","1","cloroquina","azitromicina",,,,"1","5",,,"2","1","3","3,5","1","1","1","2","2","5","1",,,,,,,,,,,,,,,,,
"MX","Family Medicine / Practice (FP)","Distrito Federal","a1ede760-5f0b-4b14-985d-d3a9f8e80635","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","4","1","ANTI VIRALES",,,,,"2","5",,,"1","2",,"1,2,3,5,6","1","1","3","3","3","4","3",,,,,,,,,,,,,,,,,
"MX","General Practice (GP)","Nuevo León","686d4057-3355-49f6-b1e9-410a26ba084b","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","3","1","Hidoxicloroquin",,,,,"3","5",,,"2","1","3","1,2,3,6","1","1","2","2","2","3","3",,,,,,,,,,,,,,,,,
"MX","Dermatology","Distrito Federal","0c2ba23a-2427-4916-b938-582387a336cb","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","3","2",,,,,,"1","5",,,"1","2",,"7","1","1","2","2","1","6","1",,,,,,,,,,,,,,,,,
"MX","Plastic & Reconstructive Surgery","Aguascalientes","47dfc1f0-f9ff-4a6c-9411-873d95ce0eb0","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","3","1","Antivirales",,,,,"2","5",,,"2","2",,"1","1","1","1","1","2","6","1",,,,,,,,,,,,,,,,,
"MX","General Practice (GP)","Distrito Federal","584d2da8-ff68-4bb5-a1a2-d048f02cb583","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","1","1","Hidroxicloroquina","Paracetamol",,,,"1","5",,,"2","2",,"Limitamos el trabajo simultáneo de todos los médicos ","1","1","3","3","3","3","3",,,,,,,,,,,,,,,,,
"MX","Pediatrics (excluding surgery)","Distrito Federal","de2b43da-8668-4caa-996b-0462cf2daae1","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","2",0,"3","1","Hidroxicloroquina","Azitromicina ",,,,"1","5",,,"2","2",,"1,3,6","1","1","3","3","3","6","3",,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology","Tamaulipas","809f9429-147f-4929-b1c2-cd4c2430bfb6","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","1","1","hodroxicloroquina","azitromicina","paracetamol",,,"2","5",,,"1","1","4","7","1","1","3","1","2","4","1",,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology - Gynecology","Guanajuato","4395a328-db02-474f-8584-4ff18e855ad8","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","6","1","Ventiladores ","Equipo para el personal médico y paramedico",,,,"1","1","1","4","1","2",,"1,3,5","1","1","1","1","1","3","1",,,,,,,,,,,,,,,,,
"MX","Pathology","Jalisco","c428ffc3-3dee-4b99-8c79-8579965b8feb","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","3","1","antibióticos",,,,,"1","5",,,"1","2",,"7","1","1","3","3","3","4","1",,,,,,,,,,,,,,,,,
"MX","Infectious Diseases","Jalisco","e70083f4-e98a-42fc-ab01-a5b01634c7f6","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","2","1","Lopinavir/ritonavir","Hidroxicloroquina ",,,,"1","1","3","2","1","2",,"1,4,5","2","1","1","1","1","3","3",,,,,,,,,,,"1",,,,,,
"MX","Obstetrics & Gynecology","Chihuahua","645f8f4c-8a77-4cfc-ad9a-19f08d479224","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","1","4","1","n/a",,,,,"1","5",,,"1","2",,"3","1","1","3","3","3","3","2",,,,,,,,,,,,,,,,,
"MX","Gastroenterology","Distrito Federal","033f0962-f2af-4a7a-b4be-ecb76ff97d97","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","2","1","Hidroxicloroquina",,,,,"2","3",,,"2","1","4","1,2,3,4,5,6","2","2","3","3","3","6","2","4","6","12","12",,,,,,,"2",,,,,,
"MX","Endocrinology",,"84ae3841-387c-4c27-a1dd-0fa71bc1a38b","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","6","1","Antipireticos ",,,,,"1","5",,,"1","1","5","1,2,3","1","1","3","3","2","6","3",,,,,,,,,,,,,,,,,
"MX","Pathology Laboratory","Jalisco","fa0c5e6c-d366-4405-88c9-dc344154b7fa","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","5","1","Cloroquinona","Paracetamol","Antifludes",,,"1","5",,,"2","2",,"3","1","1","3","3","3","3","1",,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology","Puebla","d73e22bd-383f-4f34-94d6-3041fa495dd8","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","5","1","Pruebas  para la detección del Covi19",,,,,"1","1,2","6","4","1","1","4","1,2,3","2","2","3","2","3","3","3","4","1","11","11",,,,,,,"1",,,"Acetamiofen, ibuproemo  roncodilatadores",,,
"MX","General Practice (GP)","Chihuahua","0d885ca9-a1cb-4a66-84c3-61f4d4dc5fcf","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","5","2",,,,,,"2","5",,,"2","2",,"3,Cabinas al personal e puesto a publico","1","1","3","3","3","6","2",,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology - Gynecology","Sonora","6f6bdbc4-afa9-467c-b1b0-a62a6a21aec2","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","5","1","Carbapenem","Salburanol","Propofol",,,"2","2",,,"2","1","3","1,3","1","2","2","2","3","2","2","1","1","1,5","2","1","1","2","1","1",,,"2","1",,"1","1","1"
"MX","Pathology Laboratory","Chihuahua","fce066e4-b06b-4fbb-ab18-3982fc6c2536","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","5","1","Looinavir rutinavur ","Inhibidores il6 y 1 ","Inhibidor jak","Remedesuvir ","Hidrixicloriquina ","1","5",,,"1","1","4","1,3,5,6","2","2","2","1","1","3","2","4",,,,,,,,,,"1",,,,,,
"MX","Obstetrics & Gynecology","Veracruz","e118cffe-b511-40c1-af23-9f4bea81d842","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","1","1","1","Esteroides","Antibioticos","Broncodilatadores","Analgesicos xesinflamatorios",,"1","5",,,"1","1","4","7","2","1","3","3","2","4","3",,,,,,,,,,,"1",,,,,,
"MX","Allergy & Immunology","Distrito Federal","995d3df0-8f7d-4489-a94c-73363b87683d","Completed","066cd4b0-a432-4200-b73c-04f3fc17ef9b","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","2","6","1","Cloroquina","Hidroxicloroquina","Ivermectina","Antiretrovirales",,"1","1,2","6","5","2","2",,"1,2,3,5","2","1","2","1","3","5","3",,"1","2,5,11","1,2,3,4,5,9","7","7","6","7","5","5","1","5","7","Esteroide inhalados, claritromicina, AINES (aspirina)","3","7","7"
